unit_count,pair_id,t,compactness_score,contact_fraction_vs_target,CYP_MEP_contact_fraction_vs_target,axial_register_score,angular_phase_order_score,refined_angular_phase_score,rmsd_formedness_score,seed_formation_score,notes
4,0,0.000,0.610100,0.000000,0.000000,0.406239,,0.882985,0.300302,0.420571,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,68,0.500,0.803360,0.374113,0.382680,0.651956,,0.894580,0.552635,0.618057,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,68,0.550,0.823024,0.411525,0.420948,0.674449,,0.904399,0.585450,0.644996,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,68,0.600,0.842688,0.448936,0.459216,0.696943,,0.914218,0.618265,0.671936,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,68,0.650,0.862352,0.486348,0.497484,0.719436,,0.924037,0.651080,0.698875,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,68,0.700,0.882016,0.523759,0.535752,0.741930,,0.933856,0.683894,0.725814,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,68,0.750,0.901680,0.561170,0.574020,0.764423,,0.943675,0.716709,0.752753,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,68,0.800,0.921344,0.598582,0.612288,0.786916,,0.953494,0.749524,0.779693,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,68,0.850,0.941008,0.635993,0.650556,0.809410,,0.963313,0.782339,0.806632,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,68,0.900,0.960672,0.673404,0.688824,0.831903,,0.973132,0.815154,0.833571,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,68,0.950,0.980336,0.710816,0.727092,0.854397,,0.982951,0.847969,0.860511,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,68,1.000,1.000000,0.748227,0.765360,0.876890,,0.992770,0.880783,0.887450,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.000,0.617551,0.002660,0.001935,0.351726,,0.657639,0.210491,0.361628,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.050,0.636351,0.044061,0.044146,0.378134,,0.674713,0.245829,0.389608,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.100,0.655151,0.085461,0.086357,0.404541,,0.691787,0.281168,0.417588,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.150,0.673951,0.126862,0.128568,0.430949,,0.708861,0.316507,0.445567,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.200,0.692750,0.168263,0.170779,0.457357,,0.725935,0.351846,0.473547,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.250,0.711550,0.209664,0.212990,0.483764,,0.743009,0.387185,0.501527,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.300,0.730350,0.251064,0.255201,0.510172,,0.760083,0.422524,0.529506,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.350,0.749150,0.292465,0.297412,0.536580,,0.777157,0.457863,0.557486,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.400,0.767950,0.333866,0.339623,0.562988,,0.794231,0.493201,0.585466,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.450,0.786750,0.375266,0.381834,0.589395,,0.811305,0.528540,0.613446,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.500,0.805549,0.416667,0.424044,0.615803,,0.828380,0.563879,0.641425,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.550,0.824349,0.458068,0.466255,0.642211,,0.845454,0.599218,0.669405,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.600,0.843149,0.499468,0.508466,0.668618,,0.862528,0.634557,0.697385,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.650,0.861949,0.540869,0.550677,0.695026,,0.879602,0.669896,0.725365,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.700,0.880749,0.582270,0.592888,0.721434,,0.896676,0.705235,0.753345,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.750,0.899549,0.623671,0.635099,0.747842,,0.913750,0.740573,0.781324,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.800,0.918349,0.665071,0.677310,0.774249,,0.930824,0.775912,0.809304,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.850,0.937148,0.706472,0.719521,0.800657,,0.947898,0.811251,0.837284,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.900,0.955948,0.747873,0.761732,0.827065,,0.964972,0.846590,0.865264,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,0.950,0.974748,0.789273,0.803943,0.853472,,0.982046,0.881929,0.893243,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,69,1.000,0.993548,0.830674,0.846154,0.879880,,0.999120,0.917268,0.921223,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.000,0.587390,0.000000,0.000000,0.404448,,0.787275,0.208260,0.367450,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.050,0.608020,0.041977,0.041703,0.427827,,0.797868,0.241923,0.394772,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.100,0.628651,0.083954,0.083406,0.451206,,0.808461,0.275585,0.422095,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.150,0.649281,0.125931,0.125109,0.474585,,0.819054,0.309247,0.449417,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.200,0.669912,0.167908,0.166812,0.497963,,0.829646,0.342910,0.476740,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.250,0.690542,0.209885,0.208515,0.521342,,0.840239,0.376572,0.504062,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.300,0.711173,0.251862,0.250218,0.544721,,0.850832,0.410234,0.531384,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.350,0.731803,0.293839,0.291921,0.568100,,0.861425,0.443897,0.558707,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.400,0.752434,0.335816,0.333624,0.591479,,0.872018,0.477559,0.586029,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.450,0.773065,0.377793,0.375327,0.614858,,0.882611,0.511221,0.613352,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.500,0.793695,0.419770,0.417029,0.638236,,0.893204,0.544884,0.640674,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.550,0.814326,0.461746,0.458732,0.661615,,0.903796,0.578546,0.667996,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.600,0.834956,0.503723,0.500435,0.684994,,0.914389,0.612208,0.695319,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.650,0.855587,0.545700,0.542138,0.708373,,0.924982,0.645871,0.722641,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.700,0.876217,0.587677,0.583841,0.731752,,0.935575,0.679533,0.749964,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.750,0.896848,0.629654,0.625544,0.755131,,0.946168,0.713195,0.777286,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.800,0.917478,0.671631,0.667247,0.778510,,0.956761,0.746858,0.804608,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.850,0.938109,0.713608,0.708950,0.801888,,0.967353,0.780520,0.831931,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.900,0.958739,0.755585,0.750653,0.825267,,0.977946,0.814183,0.859253,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,0.950,0.979370,0.797562,0.792356,0.848646,,0.988539,0.847845,0.886576,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,70,1.000,1.000000,0.839539,0.834059,0.872025,,0.999132,0.881507,0.913898,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.000,0.583846,0.011525,0.012095,0.409358,,0.634422,0.152763,0.312256,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.050,0.604555,0.054056,0.054088,0.433927,,0.652667,0.190272,0.343044,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.100,0.625264,0.096587,0.096081,0.458495,,0.670911,0.227781,0.373831,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.150,0.645973,0.139118,0.138075,0.483064,,0.689156,0.265290,0.404619,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.200,0.666682,0.181649,0.180068,0.507632,,0.707400,0.302800,0.435406,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.250,0.687391,0.224180,0.222061,0.532201,,0.725645,0.340309,0.466194,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.300,0.708100,0.266711,0.264054,0.556769,,0.743889,0.377818,0.496981,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.350,0.728809,0.309242,0.306047,0.581338,,0.762134,0.415327,0.527769,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.400,0.749518,0.351773,0.348041,0.605906,,0.780378,0.452837,0.558556,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.450,0.770227,0.394304,0.390034,0.630475,,0.798623,0.490346,0.589344,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.500,0.790936,0.436835,0.432027,0.655044,,0.816868,0.527855,0.620132,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.550,0.811645,0.479366,0.474020,0.679612,,0.835112,0.565365,0.650919,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.600,0.832354,0.521897,0.516013,0.704181,,0.853357,0.602874,0.681707,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.650,0.853063,0.564428,0.558007,0.728749,,0.871601,0.640383,0.712494,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.700,0.873772,0.606959,0.600000,0.753318,,0.889846,0.677892,0.743282,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.750,0.894481,0.649490,0.641993,0.777886,,0.908090,0.715402,0.774069,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.800,0.915190,0.692021,0.683986,0.802455,,0.926335,0.752911,0.804857,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.850,0.935899,0.734552,0.725979,0.827023,,0.944579,0.790420,0.835644,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.900,0.956608,0.777083,0.767973,0.851592,,0.962824,0.827930,0.866432,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,0.950,0.977317,0.819614,0.809966,0.876160,,0.981068,0.865439,0.897219,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,71,1.000,0.998026,0.862145,0.851959,0.900729,,0.999313,0.902948,0.928007,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.000,0.602770,0.000887,0.000968,0.393328,,0.620870,0.152267,0.312877,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.050,0.622632,0.042664,0.043058,0.418051,,0.639563,0.189113,0.342873,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.100,0.642493,0.084442,0.085148,0.442775,,0.658256,0.225960,0.372869,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.150,0.662355,0.126219,0.127238,0.467498,,0.676949,0.262806,0.402865,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.200,0.682216,0.167997,0.169328,0.492221,,0.695642,0.299653,0.432861,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.250,0.702078,0.209774,0.211418,0.516944,,0.714335,0.336499,0.462857,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.300,0.721939,0.251552,0.253508,0.541667,,0.733028,0.373346,0.492853,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.350,0.741800,0.293329,0.295598,0.566391,,0.751721,0.410192,0.522849,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.400,0.761662,0.335107,0.337688,0.591114,,0.770414,0.447039,0.552845,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.450,0.781524,0.376884,0.379778,0.615837,,0.789107,0.483885,0.582841,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.500,0.801385,0.418662,0.421868,0.640561,,0.807800,0.520732,0.612837,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.550,0.821246,0.460439,0.463957,0.665284,,0.826493,0.557578,0.642833,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.600,0.841108,0.502216,0.506047,0.690007,,0.845186,0.594425,0.672829,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.650,0.860969,0.543994,0.548137,0.714730,,0.863879,0.631271,0.702825,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.700,0.880831,0.585771,0.590227,0.739453,,0.882572,0.668118,0.732821,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.750,0.900693,0.627549,0.632317,0.764177,,0.901265,0.704964,0.762817,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.800,0.920554,0.669326,0.674407,0.788900,,0.919958,0.741811,0.792813,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.850,0.940416,0.711104,0.716497,0.813623,,0.938651,0.778657,0.822809,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.900,0.960277,0.752881,0.758587,0.838347,,0.957344,0.815504,0.852805,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,0.950,0.980139,0.794659,0.800677,0.863070,,0.976037,0.852350,0.882801,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,72,1.000,1.000000,0.836436,0.842767,0.887793,,0.994730,0.889197,0.912797,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.000,0.680541,0.000000,0.000000,0.497779,,0.687024,0.224531,0.398406,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.050,0.696514,0.038520,0.039284,0.516963,,0.702350,0.257120,0.423309,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.100,0.712487,0.077039,0.078568,0.536146,,0.717676,0.289708,0.448213,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.150,0.728460,0.115558,0.117852,0.555330,,0.733002,0.322296,0.473116,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.200,0.744433,0.154078,0.157136,0.574513,,0.748328,0.354884,0.498019,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.250,0.760406,0.192598,0.196420,0.593697,,0.763654,0.387473,0.522922,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.300,0.776379,0.231117,0.235704,0.612881,,0.778980,0.420061,0.547826,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.350,0.792352,0.269637,0.274988,0.632064,,0.794306,0.452649,0.572729,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.400,0.808325,0.308156,0.314272,0.651248,,0.809632,0.485238,0.597632,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.450,0.824298,0.346676,0.353556,0.670431,,0.824958,0.517826,0.622536,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.500,0.840270,0.385195,0.392840,0.689615,,0.840283,0.550414,0.647439,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.550,0.856243,0.423715,0.432124,0.708799,,0.855609,0.583003,0.672342,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.600,0.872216,0.462234,0.471408,0.727982,,0.870935,0.615591,0.697246,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.650,0.888189,0.500754,0.510692,0.747166,,0.886261,0.648179,0.722149,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.700,0.904162,0.539273,0.549976,0.766349,,0.901587,0.680767,0.747052,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.750,0.920135,0.577793,0.589260,0.785533,,0.916913,0.713356,0.771956,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.800,0.936108,0.616312,0.628544,0.804717,,0.932239,0.745944,0.796859,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.850,0.952081,0.654832,0.667828,0.823900,,0.947565,0.778532,0.821762,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.900,0.968054,0.693351,0.707112,0.843084,,0.962891,0.811121,0.846665,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,0.950,0.984027,0.731870,0.746396,0.862267,,0.978217,0.843709,0.871569,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,73,1.000,1.000000,0.770390,0.785680,0.881451,,0.993543,0.876297,0.896472,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.000,0.607715,0.000000,0.000000,0.475942,,0.692186,0.210584,0.352272,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.050,0.627137,0.041933,0.042477,0.498386,,0.707481,0.245557,0.380898,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.100,0.646558,0.083865,0.084954,0.520830,,0.722775,0.280529,0.409525,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.150,0.665980,0.125798,0.127431,0.543274,,0.738070,0.315501,0.438151,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.200,0.685402,0.167730,0.169908,0.565718,,0.753364,0.350473,0.466777,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.250,0.704823,0.209663,0.212385,0.588162,,0.768659,0.385445,0.495403,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.300,0.724245,0.251596,0.254862,0.610606,,0.783953,0.420417,0.524030,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.350,0.743667,0.293528,0.297339,0.633050,,0.799248,0.455389,0.552656,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.400,0.763088,0.335461,0.339816,0.655494,,0.814542,0.490361,0.581282,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.450,0.782510,0.377393,0.382293,0.677938,,0.829837,0.525334,0.609909,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.500,0.801932,0.419326,0.424770,0.700382,,0.845131,0.560306,0.638535,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.550,0.821353,0.461259,0.467247,0.722827,,0.860426,0.595278,0.667161,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.600,0.840775,0.503191,0.509724,0.745271,,0.875721,0.630250,0.695788,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.650,0.860196,0.545124,0.552201,0.767715,,0.891015,0.665222,0.724414,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.700,0.879618,0.587056,0.594678,0.790159,,0.906310,0.700194,0.753040,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.750,0.899040,0.628989,0.637155,0.812603,,0.921604,0.735166,0.781667,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.800,0.918461,0.670922,0.679632,0.835047,,0.936899,0.770139,0.810293,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.850,0.937883,0.712854,0.722109,0.857491,,0.952193,0.805111,0.838919,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.900,0.957305,0.754787,0.764586,0.879935,,0.967488,0.840083,0.867545,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,0.950,0.976726,0.796719,0.807063,0.902379,,0.982782,0.875055,0.896172,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,74,1.000,0.996148,0.838652,0.849540,0.924823,,0.998077,0.910027,0.924798,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.000,0.612920,0.001773,0.001451,0.425793,,0.650009,0.146928,0.326000,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.050,0.632274,0.043639,0.042743,0.450368,,0.667225,0.183640,0.355552,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.100,0.651628,0.085505,0.084034,0.474943,,0.684441,0.220351,0.385103,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.150,0.670982,0.127371,0.125326,0.499518,,0.701657,0.257062,0.414655,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.200,0.690336,0.169238,0.166618,0.524093,,0.718873,0.293773,0.444206,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.250,0.709690,0.211104,0.207910,0.548669,,0.736089,0.330484,0.473758,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.300,0.729044,0.252970,0.249201,0.573244,,0.753306,0.367196,0.503309,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.350,0.748398,0.294836,0.290493,0.597819,,0.770522,0.403907,0.532861,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.400,0.767752,0.336702,0.331785,0.622394,,0.787738,0.440618,0.562412,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.450,0.787106,0.378568,0.373077,0.646969,,0.804954,0.477329,0.591964,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.500,0.806460,0.420434,0.414368,0.671544,,0.822170,0.514040,0.621516,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.550,0.825814,0.462301,0.455660,0.696119,,0.839386,0.550752,0.651067,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.600,0.845168,0.504167,0.496952,0.720694,,0.856602,0.587463,0.680619,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.650,0.864522,0.546033,0.538244,0.745269,,0.873818,0.624174,0.710170,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.700,0.883876,0.587899,0.579535,0.769844,,0.891034,0.660885,0.739722,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.750,0.903230,0.629765,0.620827,0.794419,,0.908250,0.697596,0.769273,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.800,0.922584,0.671631,0.662119,0.818995,,0.925467,0.734308,0.798825,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.850,0.941938,0.713498,0.703411,0.843570,,0.942683,0.771019,0.828376,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.900,0.961292,0.755364,0.744702,0.868145,,0.959899,0.807730,0.857928,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,0.950,0.980646,0.797230,0.785994,0.892720,,0.977115,0.844441,0.887479,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,75,1.000,1.000000,0.839096,0.827286,0.917295,,0.994331,0.881152,0.917031,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.000,0.631027,0.001330,0.001451,0.397277,,0.743118,0.233161,0.361542,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.050,0.649476,0.041911,0.041727,0.421196,,0.755768,0.266052,0.388831,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.100,0.667924,0.082491,0.082003,0.445114,,0.768419,0.298943,0.416119,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.150,0.686373,0.123072,0.122278,0.469033,,0.781069,0.331834,0.443408,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.200,0.704822,0.163653,0.162554,0.492951,,0.793720,0.364725,0.470697,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.250,0.723270,0.204233,0.202830,0.516870,,0.806370,0.397616,0.497986,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.300,0.741719,0.244814,0.243106,0.540788,,0.819020,0.430507,0.525274,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.350,0.760168,0.285395,0.283382,0.564707,,0.831671,0.463398,0.552563,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.400,0.778616,0.325975,0.323657,0.588625,,0.844321,0.496288,0.579852,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.450,0.797065,0.366556,0.363933,0.612544,,0.856972,0.529179,0.607141,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.500,0.815514,0.407136,0.404209,0.636462,,0.869622,0.562070,0.634429,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.550,0.833962,0.447717,0.444485,0.660381,,0.882272,0.594961,0.661718,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.600,0.852411,0.488298,0.484761,0.684300,,0.894923,0.627852,0.689007,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.650,0.870859,0.528878,0.525036,0.708218,,0.907573,0.660743,0.716296,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.700,0.889308,0.569459,0.565312,0.732137,,0.920224,0.693634,0.743585,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.750,0.907757,0.610040,0.605588,0.756055,,0.932874,0.726525,0.770873,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.800,0.926205,0.650620,0.645864,0.779974,,0.945524,0.759416,0.798162,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.850,0.944654,0.691201,0.686140,0.803892,,0.958175,0.792307,0.825451,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.900,0.963103,0.731782,0.726415,0.827811,,0.970825,0.825198,0.852740,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,0.950,0.981551,0.772362,0.766691,0.851729,,0.983476,0.858088,0.880028,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,76,1.000,1.000000,0.812943,0.806967,0.875648,,0.996126,0.890979,0.907317,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.000,0.659479,0.007979,0.000968,0.384136,,0.670046,0.223225,0.337894,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.050,0.676505,0.047562,0.040833,0.408941,,0.686109,0.256376,0.365806,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.100,0.693531,0.087146,0.080697,0.433747,,0.702173,0.289527,0.393719,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.150,0.710557,0.126729,0.120562,0.458552,,0.718236,0.322678,0.421631,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.200,0.727583,0.166312,0.160426,0.483357,,0.734300,0.355829,0.449544,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.250,0.744609,0.205896,0.200291,0.508162,,0.750363,0.388980,0.477456,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.300,0.761635,0.245479,0.240155,0.532968,,0.766427,0.422131,0.505369,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.350,0.778661,0.285062,0.280020,0.557773,,0.782490,0.455282,0.533281,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.400,0.795687,0.324645,0.319884,0.582578,,0.798554,0.488433,0.561194,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.450,0.812713,0.364229,0.359749,0.607384,,0.814617,0.521584,0.589106,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.500,0.829740,0.403812,0.399613,0.632189,,0.830680,0.554735,0.617019,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.550,0.846766,0.443395,0.439478,0.656994,,0.846744,0.587886,0.644931,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.600,0.863792,0.482979,0.479342,0.681800,,0.862807,0.621037,0.672843,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.650,0.880818,0.522562,0.519207,0.706605,,0.878871,0.654188,0.700756,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.700,0.897844,0.562145,0.559071,0.731410,,0.894934,0.687339,0.728668,linear interpolation in oriented order-parameter space; not atomistic dynamics
