rise_label,twist_deg,candidate_id,source_pdb,dest_pdb,status,kept_atoms,removed_atoms
rise3p38,27,cand29,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand29\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand29\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand3,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand3\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand30,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand30\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand30\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand31,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand31\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand31\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand32,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand32\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand32\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand33,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand33\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand33\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand34,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand34\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand34\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand35,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand35\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand35\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand36,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand36\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand36\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand37,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand37\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand37\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand38,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand38\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand38\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand4,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand4\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand5,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand5\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand6,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand6\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand7,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand7\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand8,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand8\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand9,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand9\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand0,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand0\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand1,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand1\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand10,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand10\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand10\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand11,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand11\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand11\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand12,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand12\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand12\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand13,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand13\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand13\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand14,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand14\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand14\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand15,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand15\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand15\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand16,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand16\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand16\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand17,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand17\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand17\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand18,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand18\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand18\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand19,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand19\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand19\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand2,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand2\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand20,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand20\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand20\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand21,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand21\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand21\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand22,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand22\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand22\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand23,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand23\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand23\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand24,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand24\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand24\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand25,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand25\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand25\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand26,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand26\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand26\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand27,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand27\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand27\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand28,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand28\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand28\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand29,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand29\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand29\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand3,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand3\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand30,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand30\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand30\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand4,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand4\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand5,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand5\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand6,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand6\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand7,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand7\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand8,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand8\initial.pdb,glu_ablated,2364,1446
rise3p38,28,cand9,inputs\asem_matched_twist_scan\rise3p38\sidechain\28\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand9\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand0,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand0\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand1,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand1\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand10,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand10\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand10\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand11,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand11\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand11\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand12,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand12\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand12\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand13,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand13\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand13\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand2,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand2\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand3,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand3\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand4,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand4\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand5,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand5\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand6,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand6\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand7,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand7\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand8,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand8\initial.pdb,glu_ablated,2364,1446
rise3p38,29,cand9,inputs\asem_matched_twist_scan\rise3p38\sidechain\29\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand9\initial.pdb,glu_ablated,2364,1446
rise3p38,30,cand0,inputs\asem_matched_twist_scan\rise3p38\sidechain\30\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand0\initial.pdb,glu_ablated,2364,1446
rise3p38,30,cand1,inputs\asem_matched_twist_scan\rise3p38\sidechain\30\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand1\initial.pdb,glu_ablated,2364,1446
rise3p38,30,cand2,inputs\asem_matched_twist_scan\rise3p38\sidechain\30\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand2\initial.pdb,glu_ablated,2364,1446
rise3p38,30,cand3,inputs\asem_matched_twist_scan\rise3p38\sidechain\30\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand3\initial.pdb,glu_ablated,2364,1446
rise3p38,30,cand4,inputs\asem_matched_twist_scan\rise3p38\sidechain\30\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand4\initial.pdb,glu_ablated,2364,1446
rise3p38,30,cand5,inputs\asem_matched_twist_scan\rise3p38\sidechain\30\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand5\initial.pdb,glu_ablated,2364,1446
rise3p38,30,cand6,inputs\asem_matched_twist_scan\rise3p38\sidechain\30\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand6\initial.pdb,glu_ablated,2364,1446
rise3p38,30,cand7,inputs\asem_matched_twist_scan\rise3p38\sidechain\30\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand7\initial.pdb,glu_ablated,2364,1446
rise3p38,30,cand8,inputs\asem_matched_twist_scan\rise3p38\sidechain\30\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand8\initial.pdb,glu_ablated,2364,1446
rise3p38,30,cand9,inputs\asem_matched_twist_scan\rise3p38\sidechain\30\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand9\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand0,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand0\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand1,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand1\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand10,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand10\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand10\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand11,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand11\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand11\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand12,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand12\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand12\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand13,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand13\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand13\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand14,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand14\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand14\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand15,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand15\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand15\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand16,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand16\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand16\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand17,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand17\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand17\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand18,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand18\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand18\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand19,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand19\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand19\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand2,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand2\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand20,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand20\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand20\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand21,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand21\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand21\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand22,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand22\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand22\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand23,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand23\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand23\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand24,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand24\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand24\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand25,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand25\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand25\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand3,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand3\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand4,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand4\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand5,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand5\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand6,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand6\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand7,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand7\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand8,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand8\initial.pdb,glu_ablated,2364,1446
rise3p38,31,cand9,inputs\asem_matched_twist_scan\rise3p38\sidechain\31\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\31\cand9\initial.pdb,glu_ablated,2364,1446
rise3p38,32,cand0,inputs\asem_matched_twist_scan\rise3p38\sidechain\32\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\32\cand0\initial.pdb,glu_ablated,2364,1446
rise3p38,32,cand1,inputs\asem_matched_twist_scan\rise3p38\sidechain\32\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\32\cand1\initial.pdb,glu_ablated,2364,1446
rise3p38,32,cand2,inputs\asem_matched_twist_scan\rise3p38\sidechain\32\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\32\cand2\initial.pdb,glu_ablated,2364,1446
rise3p38,32,cand3,inputs\asem_matched_twist_scan\rise3p38\sidechain\32\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\32\cand3\initial.pdb,glu_ablated,2364,1446
rise3p38,32,cand4,inputs\asem_matched_twist_scan\rise3p38\sidechain\32\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\32\cand4\initial.pdb,glu_ablated,2364,1446
rise3p38,32,cand5,inputs\asem_matched_twist_scan\rise3p38\sidechain\32\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\32\cand5\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand1,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand1\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand10,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand10\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand10\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand11,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand11\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand11\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand12,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand12\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand12\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand13,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand13\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand13\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand14,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand14\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand14\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand2,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand2\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand3,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand3\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand4,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand4\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand5,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand5\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand6,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand6\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand7,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand7\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand8,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand8\initial.pdb,glu_ablated,2364,1446
rise3p40,18,cand9,inputs\asem_matched_twist_scan\rise3p40\sidechain\18\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\18\cand9\initial.pdb,glu_ablated,2364,1446
rise3p40,19,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\19\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\19\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,19,cand1,inputs\asem_matched_twist_scan\rise3p40\sidechain\19\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\19\cand1\initial.pdb,glu_ablated,2364,1446
rise3p40,19,cand2,inputs\asem_matched_twist_scan\rise3p40\sidechain\19\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\19\cand2\initial.pdb,glu_ablated,2364,1446
rise3p40,20,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\20\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\20\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,21,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\21\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\21\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,21,cand1,inputs\asem_matched_twist_scan\rise3p40\sidechain\21\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\21\cand1\initial.pdb,glu_ablated,2364,1446
rise3p40,22,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\22\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\22\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,23,cand0,inputs\asem_matched_twist_scan\rise3p40\sidechain\23\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\23\cand0\initial.pdb,glu_ablated,2364,1446
rise3p40,23,cand1,inputs\asem_matched_twist_scan\rise3p40\sidechain\23\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\23\cand1\initial.pdb,glu_ablated,2364,1446
rise3p40,23,cand2,inputs\asem_matched_twist_scan\rise3p40\sidechain\23\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\23\cand2\initial.pdb,glu_ablated,2364,1446
rise3p40,23,cand3,inputs\asem_matched_twist_scan\rise3p40\sidechain\23\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p40\glu_ablated\23\cand3\initial.pdb,glu_ablated,2364,1446
