model_id,twist_deg,rise_A,model_status,diffraction_status,diffraction_file,score_status,observed_peak_count,expected_peak_count,missing_peak_count,score_completeness,observed_base_d_A,observed_A_d_A,observed_B_d_A,observed_C_d_A,observed_D_d_A,base_rmsd,helical_rmsd,combined_rmsd,notes,angle_deg,candidate_id,source_pdb,xyz_file,xyz_atom_count,diffraction_png,diffraction_json,radial_csv,radial_csv_exists,smoke_grid_size,smoke_grid_limit_mm,smoke_theta_count,smoke_phi_count,smoke_psi_count,smoke_theta_max,smoke_orientation_count
angle31_cand17,31,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand17.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.468247632,7.208895339,0.007821154,0.103018647,0.092209042,,31,cand17,inputs/asem_sidechains_20260625/raw/31/cand17/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle31_cand17.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand17.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand17.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand17_radial.csv,True,33,100,2,4,1,180,8
angle31_cand18,31,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand18.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.468247632,7.208895339,0.007821154,0.103018647,0.092209042,,31,cand18,inputs/asem_sidechains_20260625/raw/31/cand18/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle31_cand18.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand18.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand18.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand18_radial.csv,True,33,100,2,4,1,180,8
angle31_cand19,31,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand19.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.468247632,7.208895339,0.007821154,0.103018647,0.092209042,,31,cand19,inputs/asem_sidechains_20260625/raw/31/cand19/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle31_cand19.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand19.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand19.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand19_radial.csv,True,33,100,2,4,1,180,8
angle31_cand2,31,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand2.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.744561801,7.208895339,0.007821154,0.067748391,0.060696867,,31,cand2,inputs/asem_sidechains_20260625/raw/31/cand2/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle31_cand2.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand2.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand2.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand2_radial.csv,True,33,100,2,4,1,180,8
angle31_cand20,31,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand20.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.468247632,7.208895339,0.007821154,0.103018647,0.092209042,,31,cand20,inputs/asem_sidechains_20260625/raw/31/cand20/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle31_cand20.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand20.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand20.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand20_radial.csv,True,33,100,2,4,1,180,8
angle31_cand21,31,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand21.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.468247632,7.208895339,0.007821154,0.103018647,0.092209042,,31,cand21,inputs/asem_sidechains_20260625/raw/31/cand21/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle31_cand21.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand21.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand21.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand21_radial.csv,True,33,100,2,4,1,180,8
angle31_cand3,31,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand3.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.744561801,7.208895339,0.007821154,0.067748391,0.060696867,,31,cand3,inputs/asem_sidechains_20260625/raw/31/cand3/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle31_cand3.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand3.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand3.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand3_radial.csv,True,33,100,2,4,1,180,8
angle31_cand4,31,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand4.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.744561801,7.208895339,0.007821154,0.067748391,0.060696867,,31,cand4,inputs/asem_sidechains_20260625/raw/31/cand4/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle31_cand4.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand4.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand4.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand4_radial.csv,True,33,100,2,4,1,180,8
angle31_cand5,31,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand5.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.744561801,7.208895339,0.007821154,0.067748391,0.060696867,,31,cand5,inputs/asem_sidechains_20260625/raw/31/cand5/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle31_cand5.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand5.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand5.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand5_radial.csv,True,33,100,2,4,1,180,8
angle31_cand6,31,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand6.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.744561801,7.208895339,0.007821154,0.067748391,0.060696867,,31,cand6,inputs/asem_sidechains_20260625/raw/31/cand6/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle31_cand6.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand6.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand6.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand6_radial.csv,True,33,100,2,4,1,180,8
angle31_cand7,31,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand7.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.744561801,7.208895339,0.007821154,0.067748391,0.060696867,,31,cand7,inputs/asem_sidechains_20260625/raw/31/cand7/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle31_cand7.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand7.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand7.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand7_radial.csv,True,33,100,2,4,1,180,8
angle31_cand8,31,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand8.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.744561801,7.208895339,0.007821154,0.067748391,0.060696867,,31,cand8,inputs/asem_sidechains_20260625/raw/31/cand8/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle31_cand8.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand8.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand8.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand8_radial.csv,True,33,100,2,4,1,180,8
angle31_cand9,31,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand9.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.744561801,7.208895339,0.007821154,0.067748391,0.060696867,,31,cand9,inputs/asem_sidechains_20260625/raw/31/cand9/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle31_cand9.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand9.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle31_cand9.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand9_radial.csv,True,33,100,2,4,1,180,8
angle32_cand0,32,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand0.npy,scored,5,5,0,1.000000000,3.387821154,3.708638789,4.414046366,5.744561801,7.208895339,0.007821154,0.080290355,0.071899006,,32,cand0,inputs/asem_sidechains_20260625/raw/32/cand0/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle32_cand0.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand0.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand0.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand0_radial.csv,True,33,100,2,4,1,180,8
angle32_cand1,32,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand1.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.744561801,7.208895339,0.007821154,0.067748391,0.060696867,,32,cand1,inputs/asem_sidechains_20260625/raw/32/cand1/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle32_cand1.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand1.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand1.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand1_radial.csv,True,33,100,2,4,1,180,8
angle32_cand2,32,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand2.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.744561801,7.208895339,0.007821154,0.067748391,0.060696867,,32,cand2,inputs/asem_sidechains_20260625/raw/32/cand2/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle32_cand2.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand2.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand2.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand2_radial.csv,True,33,100,2,4,1,180,8
angle32_cand3,32,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand3.npy,scored,5,5,0,1.000000000,3.387821154,3.830332885,4.414046366,5.744561801,7.208895339,0.007821154,0.067748391,0.060696867,,32,cand3,inputs/asem_sidechains_20260625/raw/32/cand3/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle32_cand3.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand3.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand3.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand3_radial.csv,True,33,100,2,4,1,180,8
angle32_cand4,32,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand4.npy,scored,5,5,0,1.000000000,3.387821154,3.708638789,4.251381407,5.744561801,7.208895339,0.007821154,0.109174574,0.097711331,,32,cand4,inputs/asem_sidechains_20260625/raw/32/cand4/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle32_cand4.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand4.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand4.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand4_radial.csv,True,33,100,2,4,1,180,8
angle32_cand5,32,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand5.npy,scored,5,5,0,1.000000000,3.387821154,3.708638789,4.251381407,5.744561801,7.208895339,0.007821154,0.109174574,0.097711331,,32,cand5,inputs/asem_sidechains_20260625/raw/32/cand5/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle32_cand5.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand5.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand5.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand5_radial.csv,True,33,100,2,4,1,180,8
angle32_cand6,32,3.4,complete,success,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand6.npy,scored,5,5,0,1.000000000,3.387821154,3.708638789,4.251381407,5.744561801,7.208895339,0.007821154,0.109174574,0.097711331,,32,cand6,inputs/asem_sidechains_20260625/raw/32/cand6/initial.pdb,outputs/asem_sidechains_20260625/stage1_screen_27_32/xyz/angle32_cand6.xyz,2310,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand6.png,outputs/asem_sidechains_20260625/stage1_screen_27_32/corrected_diffraction/angle32_cand6.json,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand6_radial.csv,True,33,100,2,4,1,180,8
