model_id,angle_deg,twist_deg,rise_A,candidate_id,candidate_path,source_pdb,atom_count,heavy_atom_count,element_counts,residues,has_glu,has_glu_sidechain_atoms,status,notes
angle18_cand0,18,18,3.38,cand0,18/cand0/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/18/cand0/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand27,25,25,3.38,cand27,25/cand27/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand27/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand28,25,25,3.38,cand28,25/cand28/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand28/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand29,25,25,3.38,cand29,25/cand29/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand29/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand30,25,25,3.38,cand30,25/cand30/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand30/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand31,25,25,3.38,cand31,25/cand31/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand31/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand32,25,25,3.38,cand32,25/cand32/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand32/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand0,26,26,3.38,cand0,26/cand0/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand0/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand1,26,26,3.38,cand1,26/cand1/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand1/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand2,26,26,3.38,cand2,26/cand2/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand2/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand3,26,26,3.38,cand3,26/cand3/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand3/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand4,26,26,3.38,cand4,26/cand4/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand4/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand5,26,26,3.38,cand5,26/cand5/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand5/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand6,26,26,3.38,cand6,26/cand6/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand6/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand7,26,26,3.38,cand7,26/cand7/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand7/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand8,26,26,3.38,cand8,26/cand8/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand8/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand9,26,26,3.38,cand9,26/cand9/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand9/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand10,26,26,3.38,cand10,26/cand10/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand10/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand11,26,26,3.38,cand11,26/cand11/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand11/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand12,26,26,3.38,cand12,26/cand12/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand12/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand13,26,26,3.38,cand13,26/cand13/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand13/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand14,26,26,3.38,cand14,26/cand14/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand14/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand15,26,26,3.38,cand15,26/cand15/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand15/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand16,26,26,3.38,cand16,26/cand16/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand16/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand17,26,26,3.38,cand17,26/cand17/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand17/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand18,26,26,3.38,cand18,26/cand18/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand18/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand19,26,26,3.38,cand19,26/cand19/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand19/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand20,26,26,3.38,cand20,26/cand20/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand20/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand21,26,26,3.38,cand21,26/cand21/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand21/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand22,26,26,3.38,cand22,26/cand22/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand22/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand23,26,26,3.38,cand23,26/cand23/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand23/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand24,26,26,3.38,cand24,26/cand24/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand24/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand25,26,26,3.38,cand25,26/cand25/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand25/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand26,26,26,3.38,cand26,26/cand26/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand26/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand27,26,26,3.38,cand27,26/cand27/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand27/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand28,26,26,3.38,cand28,26/cand28/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand28/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand29,26,26,3.38,cand29,26/cand29/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand29/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand30,26,26,3.38,cand30,26/cand30/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand30/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand31,26,26,3.38,cand31,26/cand31/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand31/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle26_cand32,26,26,3.38,cand32,26/cand32/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/26/cand32/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand0,27,27,3.38,cand0,27/cand0/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand0/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand1,27,27,3.38,cand1,27/cand1/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand1/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand2,27,27,3.38,cand2,27/cand2/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand2/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand3,27,27,3.38,cand3,27/cand3/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand3/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand4,27,27,3.38,cand4,27/cand4/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand4/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand5,27,27,3.38,cand5,27/cand5/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand5/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand6,27,27,3.38,cand6,27/cand6/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand6/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand7,27,27,3.38,cand7,27/cand7/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand7/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand8,27,27,3.38,cand8,27/cand8/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand8/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand9,27,27,3.38,cand9,27/cand9/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand9/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand10,27,27,3.38,cand10,27/cand10/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand10/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand11,27,27,3.38,cand11,27/cand11/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand11/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand12,27,27,3.38,cand12,27/cand12/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand12/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand13,27,27,3.38,cand13,27/cand13/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand13/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand14,27,27,3.38,cand14,27/cand14/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand14/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand15,27,27,3.38,cand15,27/cand15/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand15/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand16,27,27,3.38,cand16,27/cand16/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand16/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand17,27,27,3.38,cand17,27/cand17/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand17/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand18,27,27,3.38,cand18,27/cand18/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand18/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand19,27,27,3.38,cand19,27/cand19/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand19/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand20,27,27,3.38,cand20,27/cand20/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand20/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand21,27,27,3.38,cand21,27/cand21/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand21/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand22,27,27,3.38,cand22,27/cand22/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand22/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand23,27,27,3.38,cand23,27/cand23/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand23/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand24,27,27,3.38,cand24,27/cand24/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand24/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand25,27,27,3.38,cand25,27/cand25/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand25/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand26,27,27,3.38,cand26,27/cand26/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand26/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand27,27,27,3.38,cand27,27/cand27/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand27/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand28,27,27,3.38,cand28,27/cand28/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand28/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand29,27,27,3.38,cand29,27/cand29/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand29/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand30,27,27,3.38,cand30,27/cand30/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand30/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand31,27,27,3.38,cand31,27/cand31/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand31/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand32,27,27,3.38,cand32,27/cand32/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand32/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand33,27,27,3.38,cand33,27/cand33/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand33/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand34,27,27,3.38,cand34,27/cand34/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand34/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand35,27,27,3.38,cand35,27/cand35/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand35/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand36,27,27,3.38,cand36,27/cand36/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand36/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand37,27,27,3.38,cand37,27/cand37/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand37/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle27_cand38,27,27,3.38,cand38,27/cand38/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/27/cand38/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand0,28,28,3.38,cand0,28/cand0/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand0/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand1,28,28,3.38,cand1,28/cand1/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand1/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand2,28,28,3.38,cand2,28/cand2/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand2/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand3,28,28,3.38,cand3,28/cand3/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand3/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand4,28,28,3.38,cand4,28/cand4/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand4/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand5,28,28,3.38,cand5,28/cand5/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand5/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand6,28,28,3.38,cand6,28/cand6/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand6/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand7,28,28,3.38,cand7,28/cand7/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand7/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand8,28,28,3.38,cand8,28/cand8/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand8/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand9,28,28,3.38,cand9,28/cand9/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand9/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand10,28,28,3.38,cand10,28/cand10/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand10/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand11,28,28,3.38,cand11,28/cand11/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand11/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand12,28,28,3.38,cand12,28/cand12/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand12/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand13,28,28,3.38,cand13,28/cand13/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand13/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand14,28,28,3.38,cand14,28/cand14/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand14/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand15,28,28,3.38,cand15,28/cand15/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand15/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand16,28,28,3.38,cand16,28/cand16/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand16/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand17,28,28,3.38,cand17,28/cand17/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand17/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand18,28,28,3.38,cand18,28/cand18/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand18/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand19,28,28,3.38,cand19,28/cand19/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand19/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand20,28,28,3.38,cand20,28/cand20/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand20/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand21,28,28,3.38,cand21,28/cand21/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand21/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand22,28,28,3.38,cand22,28/cand22/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand22/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand23,28,28,3.38,cand23,28/cand23/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand23/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand24,28,28,3.38,cand24,28/cand24/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand24/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand25,28,28,3.38,cand25,28/cand25/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand25/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand26,28,28,3.38,cand26,28/cand26/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand26/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand27,28,28,3.38,cand27,28/cand27/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand27/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand28,28,28,3.38,cand28,28/cand28/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand28/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle28_cand29,28,28,3.38,cand29,28/cand29/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/28/cand29/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
